file,title_before,title_after,title_changed,desc_before,desc_after,desc_changed
long-island/suffolk/east-hampton.html,East Hampton Real Estate Agent | Nitin Gadura | Gadura Real Estate,East Hampton Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving East Hampton, Suffolk County. Median $2.40M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving East Hampton, Suffolk County. Median $2.40M. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/lake-grove.html,Lake Grove Real Estate Agent | Nitin Gadura | Gadura Real Estate,Lake Grove Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Lake Grove, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Lake Grove, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/babylon.html,Babylon Real Estate Agent | Nitin Gadura | Gadura Real Estate,Babylon Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Babylon, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Babylon, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
long-island/suffolk/great-river.html,Great River Real Estate Agent | Nitin Gadura | Gadura Real Estate,Great River Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Great River, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Great River, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/lindenhurst.html,Lindenhurst Real Estate Agent | Nitin Gadura | Gadura Real Estate,Lindenhurst Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Lindenhurst, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Lindenhurst, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/setauket.html,Setauket-East Setauket Real Estate Agent | Nitin Gadura | Gadura Real Estate,Setauket-East Setauket Real Estate Agent | Nitin Gadura,True,"Nitin Gadura — Licensed NYS real estate agent serving Setauket-East Setauket, Suffolk County. Median $850K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Setauket-East Setauket, Suffolk County. Median $850K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/holtsville.html,Holtsville Real Estate Agent | Nitin Gadura | Gadura Real Estate,Holtsville Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Holtsville, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Holtsville, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/patchogue.html,Patchogue Real Estate Agent | Nitin Gadura | Gadura Real Estate,Patchogue Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Patchogue, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Patchogue, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/medford.html,Medford Real Estate Agent | Nitin Gadura | Gadura Real Estate,Medford Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Medford, Suffolk County. Median $480K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Medford, Suffolk County. Median $480K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
long-island/suffolk/huntington-station.html,Huntington Station Real Estate Agent | Nitin Gadura | Gadura Real Estate,Huntington Station Real Estate Agent | Nitin Gadura,True,"Nitin Gadura — Licensed NYS real estate agent serving Huntington Station, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Huntington Station, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/ronkonkoma.html,Ronkonkoma Real Estate Agent | Nitin Gadura | Gadura Real Estate,Ronkonkoma Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Ronkonkoma, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Ronkonkoma, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/smithtown.html,Smithtown Real Estate Agent | Nitin Gadura | Gadura Real Estate,Smithtown Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Smithtown, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Smithtown, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/copiague.html,Copiague Real Estate Agent | Nitin Gadura | Gadura Real Estate,Copiague Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Copiague, Suffolk County. Median $480K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Copiague, Suffolk County. Median $480K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
long-island/suffolk/sag-harbor.html,Sag Harbor Real Estate Agent | Nitin Gadura | Gadura Real Estate,Sag Harbor Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Sag Harbor, Suffolk County. Median $2.40M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Sag Harbor, Suffolk County. Median $2.40M. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/miller-place.html,Miller Place Real Estate Agent | Nitin Gadura | Gadura Real Estate,Miller Place Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Miller Place, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Miller Place, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/riverhead.html,Riverhead Real Estate Agent | Nitin Gadura | Gadura Real Estate,Riverhead Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Riverhead, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Riverhead, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/mount-sinai.html,Mount Sinai Real Estate Agent | Nitin Gadura | Gadura Real Estate,Mount Sinai Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Mount Sinai, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Mount Sinai, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/amityville.html,Amityville Real Estate Agent | Nitin Gadura | Gadura Real Estate,Amityville Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Amityville, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Amityville, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/lloyd-harbor.html,Lloyd Harbor Real Estate Agent | Nitin Gadura | Gadura Real Estate,Lloyd Harbor Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Lloyd Harbor, Suffolk County. Median $1.50M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Lloyd Harbor, Suffolk County. Median $1.50M. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/sayville.html,Sayville Real Estate Agent | Nitin Gadura | Gadura Real Estate,Sayville Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Sayville, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Sayville, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
long-island/suffolk/hampton-bays.html,Hampton Bays Real Estate Agent | Nitin Gadura | Gadura Real Estate,Hampton Bays Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Hampton Bays, Suffolk County. Median $850K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Hampton Bays, Suffolk County. Median $850K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/farmingdale.html,Farmingdale Real Estate Agent | Nitin Gadura | Gadura Real Estate,Farmingdale Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Farmingdale, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Farmingdale, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/greenlawn.html,Greenlawn Real Estate Agent | Nitin Gadura | Gadura Real Estate,Greenlawn Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Greenlawn, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Greenlawn, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/centereach.html,Centereach Real Estate Agent | Nitin Gadura | Gadura Real Estate,Centereach Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Centereach, Suffolk County. Median $480K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Centereach, Suffolk County. Median $480K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/farmingville.html,Farmingville Real Estate Agent | Nitin Gadura | Gadura Real Estate,Farmingville Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Farmingville, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Farmingville, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/mattituck.html,Mattituck Real Estate Agent | Nitin Gadura | Gadura Real Estate,Mattituck Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Mattituck, Suffolk County. Median $850K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Mattituck, Suffolk County. Median $850K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/north-babylon.html,North Babylon Real Estate Agent | Nitin Gadura | Gadura Real Estate,North Babylon Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving North Babylon, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving North Babylon, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/west-babylon.html,West Babylon Real Estate Agent | Nitin Gadura | Gadura Real Estate,West Babylon Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving West Babylon, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving West Babylon, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/kings-park.html,Kings Park Real Estate Agent | Nitin Gadura | Gadura Real Estate,Kings Park Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Kings Park, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Kings Park, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/st-james.html,St. James Real Estate Agent | Nitin Gadura | Gadura Real Estate,St. James Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving St. James, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving St. James, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/wading-river.html,Wading River Real Estate Agent | Nitin Gadura | Gadura Real Estate,Wading River Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Wading River, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Wading River, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/wyandanch.html,Wyandanch Real Estate Agent | Nitin Gadura | Gadura Real Estate,Wyandanch Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Wyandanch, Suffolk County. Median $450K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Wyandanch, Suffolk County. Median $450K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/brightwaters.html,Brightwaters Real Estate Agent | Nitin Gadura | Gadura Real Estate,Brightwaters Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Brightwaters, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Brightwaters, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/southampton.html,Southampton Real Estate Agent | Nitin Gadura | Gadura Real Estate,Southampton Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Southampton, Suffolk County. Median $2.40M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Southampton, Suffolk County. Median $2.40M. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/bohemia.html,Bohemia Real Estate Agent | Nitin Gadura | Gadura Real Estate,Bohemia Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Bohemia, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Bohemia, Suffolk County. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
long-island/suffolk/blue-point.html,Blue Point Real Estate Agent | Nitin Gadura | Gadura Real Estate,Blue Point Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Blue Point, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Blue Point, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/east-islip.html,East Islip Real Estate Agent | Nitin Gadura | Gadura Real Estate,East Islip Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving East Islip, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving East Islip, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/westhampton.html,Westhampton Real Estate Agent | Nitin Gadura | Gadura Real Estate,Westhampton Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Westhampton, Suffolk County. Median $1.10M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Westhampton, Suffolk County. Median $1.10M. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/cutchogue.html,Cutchogue Real Estate Agent | Nitin Gadura | Gadura Real Estate,Cutchogue Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Cutchogue, Suffolk County. Median $850K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Cutchogue, Suffolk County. Median $850K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/north-amityville.html,North Amityville Real Estate Agent | Nitin Gadura | Gadura Real Estate,North Amityville Real Estate Agent | Nitin Gadura,True,"Nitin Gadura — Licensed NYS real estate agent serving North Amityville, Suffolk County. Median $480K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving North Amityville, Suffolk County. Median $480K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/hauppauge.html,Hauppauge Real Estate Agent | Nitin Gadura | Gadura Real Estate,Hauppauge Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Hauppauge, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Hauppauge, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/port-jefferson.html,Port Jefferson Real Estate Agent | Nitin Gadura | Gadura Real Estate,Port Jefferson Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Port Jefferson, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Port Jefferson, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/centerport.html,Centerport Real Estate Agent | Nitin Gadura | Gadura Real Estate,Centerport Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Centerport, Suffolk County. Median $850K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Centerport, Suffolk County. Median $850K. Hindi, Punjabi, Guyanese Creole spoken.",True
long-island/suffolk/bayport.html,Bayport Real Estate Agent | Nitin Gadura | Gadura Real Estate,Bayport Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Bayport, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Bayport, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
long-island/suffolk/nesconset.html,Nesconset Real Estate Agent | Nitin Gadura | Gadura Real Estate,Nesconset Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Nesconset, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Nesconset, Suffolk County. Median $720K. Hindi, Punjabi, Guyanese Creole spoken.",True
homes-for-sale/jamaica-estates-homes.html,Homes For Sale in Jamaica Estates Queens NY | Gadura RE,Homes For Sale in Jamaica Estates Queens NY | Gadura RE,False,"Jamaica Estates luxury homes for sale — Queens' most prestigious neighborhood. Tudor mansions, private drives, and exclusive listings. Contact Nitin Gadura.","Jamaica Estates luxury homes for sale — Queens' most prestigious neighborhood. Tudor mansions, private drives, and exclusive listings.",True
homes-for-sale/ozone-park-homes.html,Homes For Sale in Ozone Park Queens NY | Gadura Real Estate,Homes For Sale in Ozone Park Queens NY | Gadura Real Estate,False,"Ozone Park homes for sale — single family, multi-family, and investment properties. Expert guidance from Nitin Gadura, Ozone Park's local real estate specialist.","Ozone Park homes for sale — single family, multi-family, and investment properties.",True
homes-for-sale/index.html,"Homes For Sale in Queens, Brooklyn &amp; Long Island","Homes For Sale in Queens, Brooklyn &amp; Long Island",False,"Browse homes for sale in Queens, Brooklyn &amp; Long Island NY with Nitin Gadura. Expert buyer representation, free consultation. Call (917) 705-0132 today.","Browse homes for sale in Queens, Brooklyn &amp; Long Island NY with Nitin Gadura. Expert buyer representation, free consultation.",True
homes-for-sale/holliswood-homes.html,Homes For Sale in Holliswood Queens NY | Gadura Real Estate,Homes For Sale in Holliswood Queens NY | Gadura Real Estate,False,"Holliswood homes for sale — Queens' most exclusive residential enclave. Large lots, private streets, and luxury homes. Contact Nitin Gadura for expert guidance.","Holliswood homes for sale — Queens' most exclusive residential enclave. Large lots, private streets, and luxury homes.",True
homes-for-sale/richmond-hill-homes.html,Homes For Sale in Richmond Hill Queens NY | Gadura RE,Homes For Sale in Richmond Hill Queens NY | Gadura RE,False,"Browse homes for sale in Richmond Hill, Queens. Multi-family, single-family, and condos. Contact Nitin Gadura for off-market listings and expert buyer guidance.","Browse homes for sale in Richmond Hill, Queens. Multi-family, single-family, and condos.",True
market-reports/11417-ozone-park-market-report.html,"Ozone Park (11417) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Ozone Park (11417) Market Report April 2026 — Prices,...",True,"Ozone Park (11417) Queens monthly market report: median $850,000, 35 days days on market, reasons to buy in Ozone Park, live MLS listings, and neighborhood profile. Updated April 2026.","Ozone Park (11417) Queens monthly market report: median $850,000, 35 days days on market, reasons to buy in Ozone Park, live MLS listings, and...",True
market-reports/11421-woodhaven-market-report.html,"Woodhaven (11421) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Woodhaven (11421) Market Report April 2026 — Prices,...",True,"Woodhaven (11421) Queens monthly market report: median $820,000, 34 days days on market, reasons to buy in Woodhaven, live MLS listings, and neighborhood profile. Updated April 2026.","Woodhaven (11421) Queens monthly market report: median $820,000, 34 days days on market, reasons to buy in Woodhaven, live MLS listings, and neighborhood...",True
market-reports/11414-howard-beach-market-report.html,"Howard Beach (11414) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Howard Beach (11414) Market Report April 2026 — Prices,...",True,"Howard Beach (11414) Queens monthly market report: median $875,000, 42 days days on market, reasons to buy in Howard Beach, live MLS listings, and neighborhood profile. Updated April 2026.","Howard Beach (11414) Queens monthly market report: median $875,000, 42 days days on market, reasons to buy in Howard Beach, live MLS listings, and...",True
market-reports/11426-bellerose-market-report.html,"Bellerose (11426) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Bellerose (11426) Market Report April 2026 — Prices,...",True,"Bellerose (11426) Queens monthly market report: median $825,000, 45 days days on market, reasons to buy in Bellerose, live MLS listings, and neighborhood profile. Updated April 2026.","Bellerose (11426) Queens monthly market report: median $825,000, 45 days days on market, reasons to buy in Bellerose, live MLS listings, and neighborhood...",True
market-reports/11428-queens-village-market-report.html,"Queens Village (11428) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate",Queens Village (11428) Market Report April 2026 —...,True,"Queens Village (11428) Queens monthly market report: median $670,000, 38 days days on market, reasons to buy in Queens Village, live MLS listings, and neighborhood profile. Updated April 2026.","Queens Village (11428) Queens monthly market report: median $670,000, 38 days days on market, reasons to buy in Queens Village, live MLS listings, and...",True
market-reports/2026-05-huntington-market-report.html,Huntington Real Estate Market Report — May 2026 | Gadura Real Estate,Huntington Real Estate Market Report — May 2026 | Gadura RE,True,"Huntington May 2026 real estate market: median $580K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Huntington May 2026 real estate market: median $580K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/11374-rego-park-market-report.html,"Rego Park (11374) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Rego Park (11374) Market Report April 2026 — Prices,...",True,"Rego Park (11374) Queens monthly market report: median $750,000, 48 days days on market, reasons to buy in Rego Park, live MLS listings, and neighborhood profile. Updated April 2026.","Rego Park (11374) Queens monthly market report: median $750,000, 48 days days on market, reasons to buy in Rego Park, live MLS listings, and neighborhood...",True
market-reports/index.html,NY Real Estate Market Reports by ZIP — April 2026 | Gadura Real Estate,NY Real Estate Market Reports by ZIP — April 2026,True,"Monthly market reports for every Queens, Brooklyn, Nassau, and Suffolk ZIP Gadura Real Estate serves. Median prices, trends, reasons to buy, and live MLS listings. Updated April 2026.","Monthly market reports for every Queens, Brooklyn, Nassau, and Suffolk ZIP Gadura Real Estate serves.",True
